Dataset,Fold,Train_N,Test_N,Selected_Feature_Count,Selected_Features,ABE_MMRE,ABE_MAE,ABE_MSE,ABE_RMSE,ABE_Training_MMRE,GA-ABE_MMRE,GA-ABE_MAE,GA-ABE_MSE,GA-ABE_RMSE,GA-ABE_Training_MMRE,PSO-ABE_MMRE,PSO-ABE_MAE,PSO-ABE_MSE,PSO-ABE_RMSE,PSO-ABE_Training_MMRE,DE-ABE_MMRE,DE-ABE_MAE,DE-ABE_MSE,DE-ABE_RMSE,DE-ABE_Training_MMRE,GWO-ABE_MMRE,GWO-ABE_MAE,GWO-ABE_MSE,GWO-ABE_RMSE,GWO-ABE_Training_MMRE,WOA-ABE_MMRE,WOA-ABE_MAE,WOA-ABE_MSE,WOA-ABE_RMSE,WOA-ABE_Training_MMRE,FAABE_MMRE,FAABE_MAE,FAABE_MSE,FAABE_RMSE,FAABE_Training_MMRE
Subbiah,1,64,8,6,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs",0.5692061636244737,5089.763122558594,41648047.491631895,6453.529847427058,,0.4985540806276634,5356.801055908203,62809304.15676356,7925.232120055763,1.4498487710952759,0.5391305380712228,5425.901611328125,61770793.68304843,7859.439781755977,1.4101428985595703,0.5383120410071598,5369.251953125,60945676.168414354,7806.771174334134,1.4565143585205078,0.6692964372535857,6566.9521484375,77820953.60469729,8821.618536566704,1.2047066688537598,0.7888331695789998,7193.0731201171875,81617567.16952819,9034.24413935821,1.2906049489974976,0.5729441151622318,6190.800842285156,75544602.37579378,8691.639797862874,1.259530782699585
Subbiah,2,64,8,6,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs",0.8464109422064542,5882.989685058594,51690036.4993228,7189.578325557265,,0.9943694278691108,7014.4483642578125,113650701.5743066,10660.70830546951,1.7734004259109497,1.2333064753490224,8080.7774658203125,147691065.25978363,12152.821288070669,1.6734695434570312,0.7669151170928552,8754.702514648438,131943071.0884434,11486.647513023257,1.5273399353027344,0.9788733590367668,9917.086456298828,161945935.2944315,12725.798021909333,1.2186803817749023,1.2740107650205084,8049.6624755859375,142973596.08413422,11957.156688951358,1.7584352493286133,0.6573156010690318,6742.943054199219,108170716.68323222,10400.515212393673,1.8161520957946777
Subbiah,3,65,7,5,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles",1.3639812482494313,8673.126046316964,167946337.72515246,12959.411164291087,,0.9538413247113765,6050.66162109375,72715636.19392085,8527.346374688954,1.6892300844192505,0.95493906450981,6058.356375558035,72784356.94179307,8531.374856480816,1.6875296831130981,1.0590736925458346,6479.75146484375,74842744.38451974,8651.170116494053,1.7252647876739502,1.6497370996193461,8755.908900669643,138831326.55293512,11782.67060359981,1.7186274528503418,0.9593039359111468,6080.291608537947,73040217.7968104,8546.356989782864,1.6889160871505737,1.6681816301488188,8809.929408482143,138686166.70631763,11776.50910526195,1.709481120109558
Subbiah,4,65,7,6,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs",6.726703099875749,6105.445242745535,93350978.94950517,9661.831035031877,,4.821563339064264,6664.175223214285,86977802.08014952,9326.189043770746,1.2955844402313232,4.994894798230697,5526.335902622768,86801420.30844648,9316.727982958742,1.1698042154312134,6.552896671383451,6142.409109933035,92744067.45384355,9630.372134753856,1.2029999494552612,4.465656151899382,5654.696079799107,74595288.83286044,8636.856420762153,1.047876238822937,4.934299631798102,6586.408621651785,76371313.68772118,8739.06823910428,1.0968029499053955,4.9916248406584005,5522.006766183035,80018819.40867795,8945.323885062964,1.1921093463897705
Subbiah,5,65,7,6,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs",4.988406476268949,5058.096470424107,37747310.90575413,6143.884024438786,,3.9031471029154665,4451.973074776785,26191712.440200668,5117.783938405437,1.2734485864639282,4.117277754493526,4206.067975725447,30284641.878701933,5503.14836059341,1.2400676012039185,4.096257105207976,4327.955827985491,28511035.56490641,5339.572601333033,1.4352741241455078,3.9891705954853984,4884.595860072544,30924896.054951515,5561.015739498632,1.2395669221878052,4.667607651823626,4702.0626220703125,31493032.24421903,5611.865308809454,1.47078537940979,3.9055507926612356,4662.579659598215,29839409.450156007,5462.546059316664,1.07142972946167
Subbiah,6,65,7,5,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,ExternalOutputs",6.521969593091709,8880.99574497768,172637948.51481017,13139.176097260062,,4.126985989112719,8984.72607421875,174455791.68325877,13208.17139816329,1.3906439542770386,8.643031450471035,8371.64027622768,148892217.2045497,12202.139861702524,1.4331761598587036,6.106726194486721,9539.59375,165662688.22256926,12871.001834455981,1.3983097076416016,8.602094016968719,8358.873744419643,148949280.521657,12204.477888121924,1.4389978647232056,2.810786900121088,8564.432652064732,137494607.68588737,11725.809468257932,1.1445118188858032,6.208864495904305,8931.824183872768,148912555.06478456,12202.973205935697,1.3534027338027954
Subbiah,7,65,7,6,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs",1.1419036418842927,4620.956194196428,31546969.787499838,5616.668922724557,,1.0606715586322142,4472.677839006697,26692882.494172685,5166.515507977566,1.5777084827423096,0.9012282476233546,3380.427315848214,25357395.484523363,5035.612721856533,1.7113662958145142,1.0925865080156067,4867.03142438616,36399108.732329585,6033.167388058248,1.561138391494751,1.1952032191075226,5775.307547433035,37748501.185918845,6143.980890751439,1.2079908847808838,1.0909647332494408,4814.418317522322,30250089.1791468,5500.008107189188,1.0571335554122925,1.0351063606918038,5086.61847795759,33253187.55042111,5766.557686386317,1.520837664604187
Subbiah,8,65,7,6,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs",0.4400565445792208,2108.3149762834823,6508290.568756725,2551.135152977342,,0.5266061356716557,2424.4658203125,9196286.211860588,3032.5379159807035,1.5548478364944458,0.633108072651675,2388.5412248883927,7086082.776451485,2661.9697174181915,1.7326632738113403,0.48960131714893296,2534.973807198661,8421991.695461962,2902.066797208838,1.9196006059646606,0.4429239660693244,2015.285121372768,8285413.16182931,2878.439362194262,1.2993030548095703,0.8355383564915189,3059.5035226004466,12946343.281762471,3598.102733630944,1.378446340560913,0.45934591613566816,2356.835763113839,7019363.94983439,2649.4082263468554,1.7944272756576538
Subbiah,9,65,7,6,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs",0.5703685038372857,6585.437255859375,72870854.79766063,8536.442748455625,,0.7765348756119435,7808.079241071428,97706228.46974598,9884.646097344405,1.7270163297653198,0.6697292597149934,6088.496791294643,62638200.750954285,7914.429906882383,1.7395508289337158,0.503170285137862,6004.766671316965,87113949.68980551,9333.485398810324,1.4016097784042358,0.5501784929897254,6559.527448381697,85068866.0961379,9223.278489568549,1.199169397354126,0.5690558504010363,6783.757114955357,89773082.89746939,9474.86585115955,1.1483612060546875,0.510693025805246,6978.193917410715,95124936.69896582,9753.201356424763,1.6738483905792236
Subbiah,10,65,7,6,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs",1.581480346341609,3671.5760672433034,20625844.569913395,4541.5685142815355,,2.8099819453136448,6560.0533447265625,64698049.43141312,8043.50977070415,1.6373851299285889,2.057285964721142,5000.552106584822,33540559.686239004,5791.421214713967,1.1193546056747437,2.793175427969691,6713.682477678572,61510970.7162056,7842.893006805945,1.5221973657608032,2.72038307785317,6393.518973214285,57950931.74647445,7612.550935558622,1.419047474861145,2.553851302924805,6611.0244140625,57922707.104544364,7610.696886918067,1.2297000885009766,2.774106664801503,6411.153878348215,62815549.83865856,7925.626148050295,1.631453037261963
Valdes-Souto,1,51,6,1,COSMIC_FP,1.9268495713148157,1352.6893102010092,2865056.480047081,1692.6477719971988,,1.9268495713148157,1352.6893102010092,2865056.480047081,1692.6477719971988,2.8331761360168457,1.9268495713148157,1352.6893102010092,2865056.480047081,1692.6477719971988,2.8331761360168457,1.9268495713148157,1352.6893102010092,2865056.480047081,1692.6477719971988,2.8331761360168457,1.9268495713148157,1352.6893102010092,2865056.480047081,1692.6477719971988,2.8331761360168457,1.9268495713148157,1352.6893102010092,2865056.480047081,1692.6477719971988,2.8331761360168457,1.9268495713148157,1352.6893102010092,2865056.480047081,1692.6477719971988,2.8331761360168457
Valdes-Souto,2,51,6,1,COSMIC_FP,0.5003815524364674,613.0424652099609,707764.4920348997,841.2874015667295,,0.5003815524364674,613.0424652099609,707764.4920348997,841.2874015667295,2.513115882873535,0.5003815524364674,613.0424652099609,707764.4920348997,841.2874015667295,2.513115882873535,0.5003815524364674,613.0424652099609,707764.4920348997,841.2874015667295,2.513115882873535,0.5003815524364674,613.0424652099609,707764.4920348997,841.2874015667295,2.513115882873535,0.5003815524364674,613.0424652099609,707764.4920348997,841.2874015667295,2.513115882873535,0.5003815524364674,613.0424652099609,707764.4920348997,841.2874015667295,2.513115882873535
Valdes-Souto,3,51,6,1,COSMIC_FP,0.43742626279310853,2420.726687113444,16282046.004460854,4035.101734090586,,0.43742626279310853,2420.726687113444,16282046.004460854,4035.101734090586,3.231212854385376,0.43742626279310853,2420.726687113444,16282046.004460854,4035.101734090586,3.231212854385376,0.43742626279310853,2420.726687113444,16282046.004460854,4035.101734090586,3.231212854385376,0.43742626279310853,2420.726687113444,16282046.004460854,4035.101734090586,3.231212854385376,0.43742626279310853,2420.726687113444,16282046.004460854,4035.101734090586,3.231212854385376,0.43742626279310853,2420.726687113444,16282046.004460854,4035.101734090586,3.231212854385376
Valdes-Souto,4,51,6,1,COSMIC_FP,1.2008685100181913,6698.436604817708,186536393.43188322,13657.832676961716,,1.2008685100181913,6698.436604817708,186536393.43188322,13657.832676961716,3.236502170562744,1.2008685100181913,6698.436604817708,186536393.43188322,13657.832676961716,3.236502170562744,1.2008685100181913,6698.436604817708,186536393.43188322,13657.832676961716,3.236502170562744,1.2008685100181913,6698.436604817708,186536393.43188322,13657.832676961716,3.236502170562744,1.2008685100181913,6698.436604817708,186536393.43188322,13657.832676961716,3.236502170562744,1.2008685100181913,6698.436604817708,186536393.43188322,13657.832676961716,3.236502170562744
Valdes-Souto,5,51,6,1,COSMIC_FP,7.3004615246232625,1677.067159016927,5155978.053710811,2270.6778841814644,,7.3004615246232625,1677.067159016927,5155978.053710811,2270.6778841814644,3.290559768676758,7.3004615246232625,1677.067159016927,5155978.053710811,2270.6778841814644,3.290559768676758,7.3004615246232625,1677.067159016927,5155978.053710811,2270.6778841814644,3.290559768676758,7.3004615246232625,1677.067159016927,5155978.053710811,2270.6778841814644,3.290559768676758,7.3004615246232625,1677.067159016927,5155978.053710811,2270.6778841814644,3.290559768676758,7.3004615246232625,1677.067159016927,5155978.053710811,2270.6778841814644,3.290559768676758
Valdes-Souto,6,51,6,1,COSMIC_FP,0.5719505622618934,3573.218084716797,23105799.022089835,4806.849178213296,,0.5719505622618934,3573.218084716797,23105799.022089835,4806.849178213296,3.277672290802002,0.5719505622618934,3573.218084716797,23105799.022089835,4806.849178213296,3.277672290802002,0.5719505622618934,3573.218084716797,23105799.022089835,4806.849178213296,3.277672290802002,0.5719505622618934,3573.218084716797,23105799.022089835,4806.849178213296,3.277672290802002,0.5719505622618934,3573.218084716797,23105799.022089835,4806.849178213296,3.277672290802002,0.5719505622618934,3573.218084716797,23105799.022089835,4806.849178213296,3.277672290802002
Valdes-Souto,7,51,6,2,"COSMIC_FP,HH_CFP",1.4653146479407273,5106.1928304036455,69111107.60009755,8313.30906439172,,1.472428164421937,5227.671356201172,76564843.18866505,8750.133895470688,0.48090028762817383,1.4724363131732838,5227.8889567057295,76575638.83349141,8750.750758277338,0.4808705449104309,1.4724363131732838,5227.8889567057295,76575638.83349141,8750.750758277338,0.4808705449104309,1.472410182190279,5227.201639811198,76541582.37440933,8748.804625456516,0.48096418380737305,1.4724365006268814,5227.888916015625,76575636.44334932,8750.750621709507,0.4808706045150757,1.472432011147345,5227.771860758464,76569837.7603148,8750.419290543443,0.4808865785598755
Valdes-Souto,8,52,5,1,COSMIC_FP,0.6023868469732137,377.1450579833985,242736.2397538832,492.68269682817476,,0.6023868469732137,377.1450579833985,242736.2397538832,492.68269682817476,3.3132174015045166,0.6023868469732137,377.1450579833985,242736.2397538832,492.68269682817476,3.3132174015045166,0.6023868469732137,377.1450579833985,242736.2397538832,492.68269682817476,3.3132174015045166,0.6023868469732137,377.1450579833985,242736.2397538832,492.68269682817476,3.3132174015045166,0.6023868469732137,377.1450579833985,242736.2397538832,492.68269682817476,3.3132174015045166,0.6023868469732137,377.1450579833985,242736.2397538832,492.68269682817476,3.3132174015045166
Valdes-Souto,9,52,5,1,COSMIC_FP,12.004468341003015,729.1310424804688,834304.8990825571,913.4029226374071,,12.004468341003015,729.1310424804688,834304.8990825571,913.4029226374071,2.138270854949951,12.004468341003015,729.1310424804688,834304.8990825571,913.4029226374071,2.138270854949951,12.004468341003015,729.1310424804688,834304.8990825571,913.4029226374071,2.138270854949951,12.004468341003015,729.1310424804688,834304.8990825571,913.4029226374071,2.138270854949951,12.004468341003015,729.1310424804688,834304.8990825571,913.4029226374071,2.138270854949951,12.004468341003015,729.1310424804688,834304.8990825571,913.4029226374071,2.138270854949951
Valdes-Souto,10,52,5,1,COSMIC_FP,5.501866025795691,827.3400634765625,1171999.045540388,1082.5890473953577,,5.501866025795691,827.3400634765625,1171999.045540388,1082.5890473953577,3.068263292312622,5.501866025795691,827.3400634765625,1171999.045540388,1082.5890473953577,3.068263292312622,5.501866025795691,827.3400634765625,1171999.045540388,1082.5890473953577,3.068263292312622,5.501866025795691,827.3400634765625,1171999.045540388,1082.5890473953577,3.068263292312622,5.501866025795691,827.3400634765625,1171999.045540388,1082.5890473953577,3.068263292312622,5.501866025795691,827.3400634765625,1171999.045540388,1082.5890473953577,3.068263292312622
